ID_rest;Rest_name;Cuisine;Price;Tags;Adress
/msk/restaurant/60755/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Москва, 7-й км Пятницкого ш., влад. 2, ТП «Отрада»
/msk/restaurant/60756/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Москва, Павелецкая пл., 1
/msk/restaurant/60758/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Зеленоград, Панфиловский просп., 6а, ТК «Панфиловский»
/msk/restaurant/60759/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Москва, просп. Вернадского, 14а, ТЦ «Обувь-сити»
/msk/restaurant/60760/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Реутов, Носовихинское ш., 45, ТРЦ «Реутов-парк»
/msk/restaurant/60761/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Москва, Дмитровское ш., 163а, ТРЦ «Рио Дмитровка»
/msk/restaurant/60762/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Москва, Сокольническая пл., 9а, ТЦ «Престиж М»
/msk/restaurant/60763/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Ступино, просп. Победы, 63а, ТЦ «Курс»
/msk/restaurant/60764/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Москва, Сущевский Вал, 59
/msk/restaurant/60765/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Москва, 41-й км МКАД, пересечение с Калужским ш., ТЦ «Мега Теплый Стан»
/msk/restaurant/60766/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Москва, Б.Тульская, 13, ТРЦ «Ереван-плаза»
/msk/restaurant/60767/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Москва, Багратионовский пр., 5, ТРЦ «Филион»
/msk/restaurant/60768/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Москва, Театральный пр., 5, стр. 1, Центральный детский магазин
/msk/restaurant/60769/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Москва, Комсомольская пл., 5, в здании Ярославского вокзала
/msk/restaurant/60770/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Воскресенск, с. Федино, Фединская, 1
/msk/restaurant/60771/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Красногорск, Ленина, 2, ТРЦ «Красный кит»
/msk/restaurant/60772/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Сергиев Посад, Новоугличское ш., 85, ТЦ «Капитолий Сергиев Посад»
/msk/restaurant/60773/;KFC;Фастфуд;До 700 рублей;Американская кухня,Бургеры,Сэндвичи,Кафе,Фастфуд;Серпухов, Московское ш., 55, ТРК «Б-класс»
/msk/restaurant/60775/;Killfish;Бары;До 700 рублей;Японская кухня,Суши,Европейская кухня,Бары,Коктейльная карта;Москва, Щербаковская, 53, корп. 15
/msk/restaurant/60780/;Kitchen;Кафе;700–1500 рублей;Сэндвичи,Европейская кухня,Кафе,Кондитерские,Ресторанная программа Visa Premium;Москва, Театральный пр., 5, Центральный детский магазин, 3 этаж
/msk/restaurant/60781/;Kitchen;Кафе;700–1500 рублей;Сэндвичи,Европейская кухня,Кафе,Кондитерские,Ресторанная программа Visa Premium;Москва, Театральный пр., 5, Центральный детский магазин, 5 этаж
/msk/restaurant/60782/;Kitchen;Кафе;700–1500 рублей;Сэндвичи,Европейская кухня,Кафе,Кондитерские,Ресторанная программа Visa Premium;Москва, Столетова, 17
/msk/restaurant/60783/;Kitchen;Кафе;700–1500 рублей;Сэндвичи,Европейская кухня,Кафе,Кондитерские,Ресторанная программа Visa Premium;Москва, Гарибальди, 6, корп. 1
/msk/restaurant/60785/;Rancho;Стейки;700–1500 рублей;Бургеры,Пицца,Паста,Сэндвичи,Стейки,Европейская кухня,Бары;Москва, 2-й км МКАД, ТК «Шоколад»
/msk/restaurant/60789/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Пицца,Паста,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Москва, Измайловская пл., 1
/msk/restaurant/60790/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Пицца,Паста,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Москва, Первомайская, 35/18
/msk/restaurant/60791/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Балашиха, ш. Энтузиастов, 1б, ТРЦ «Светофор»
/msk/restaurant/60792/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Люберцы, Побратимов, 7, ТРЦ «Светофор»
/msk/restaurant/60793/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Пицца,Паста,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Москва, Можайское ш., 30
/msk/restaurant/60795/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Пицца,Паста,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Москва, просп. Мира, 77, корп. 1
/msk/restaurant/60796/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Пицца,Паста,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Москва, просп. Мира, 42
/msk/restaurant/60797/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Пицца,Паста,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Москва, б-р Энтузиастов, 2, БЦ Golden Gate
/msk/restaurant/60798/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Пицца,Паста,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Москва, Таганская, 29
/msk/restaurant/60801/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Паста,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Москва, Вавилова, 3, ТРЦ «Гагаринский»
/msk/restaurant/60802/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Пицца,Паста,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Москва, Пресненская наб., 2, ТЦ «Афимолл-сити»
/msk/restaurant/60803/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Пицца,Паста,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Москва, Кудринская пл., 1
/msk/restaurant/60804/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Пицца,Паста,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Москва, Тверская, 19
/msk/restaurant/60805/;Кофе-хауз;Кофейни;700–1500 рублей;Бургеры,Пицца,Паста,Сэндвичи,Европейская кухня,Кофейни,Кондитерские;Москва, Климентовский пер., 14
/msk/restaurant/60807/;Кофемания;Кофейни;1500–2500 рублей;Бургеры,Паста,Стейки,Вок,Европейская кухня,Кофейни;Москва, Н.Арбат, 19, ТД «Весна»
/msk/restaurant/60809/;Кофемания;Кофейни;700–1500 рублей;Европейская кухня,Кофейни;Москва, аэропорт Шереметьево-3, терминал D, международная зона вылета
/msk/restaurant/60810/;Кофемания;Кофейни;700–1500 рублей;Европейская кухня,Кофейни;Москва, аэропорт Домодедово, 1 этаж, международная зона вылета
/msk/restaurant/60811/;Кофемания;Кофейни;700–1500 рублей;Европейская кухня,Кофейни;Москва, аэропорт Домодедово, 1 этаж, российская зона вылета
/msk/restaurant/60813/;Кулинариум-экспресс;Кулинарии;До 700 рублей;Пироги,Кулинарии;Москва, Ленинградский просп., 74, корп. 1
/msk/restaurant/60815/;Кулинариум-экспресс;Кулинарии;До 700 рублей;Пироги,Кулинарии;Москва, Люсиновская, 4
/msk/restaurant/60817/;Кулинариум-экспресс;Кулинарии;До 700 рублей;Пироги,Кулинарии;Москва, Шаболовка, 30/12
/msk/restaurant/60818/;Кулинариум-экспресс;Кулинарии;До 700 рублей;Пироги,Кулинарии;Москва, Авиамоторная, 39
/msk/restaurant/60823/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Москва, Куликовская, 1а
/msk/restaurant/60824/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Москва, Кронштадтский б-р, 9, ТК «Крон-парк»
/msk/restaurant/60825/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Москва, Зои и Александра Космодемьянских, 8а, стр. 1
/msk/restaurant/60826/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Москва, Рязанский просп., 99а, стр. 1
/msk/restaurant/60828/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Москва, Генерала Белова, 18б
/msk/restaurant/60830/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Москва, Бережковская наб., 8
/msk/restaurant/60832/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Москва, Новочеркасский б-р, 13а
/msk/restaurant/60833/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Москва, Митинская, 25, корп. 4
/msk/restaurant/60834/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Москва, Новокосинская, 36
/msk/restaurant/60835/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Москва, Линии Октябрьской Железной Дороги, 2, стр. 2
/msk/restaurant/60836/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Москва, просп. Вернадского, 39
/msk/restaurant/60837/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Москва, Волоколамское ш., 3
/msk/restaurant/60840/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Москва, б-р Адмирала Ушакова, 5
/msk/restaurant/60842/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Зеленоград, пл. Юности, 2
/msk/restaurant/60844/;Кружка;Пивные рестораны;700–1500 рублей;Европейская кухня,Бары,Пивные рестораны,Спортбары;Подольск, Вокзальная пл., 2б
/msk/restaurant/60847/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, ш. Энтузиастов, 12, корп. 2, ТК «Город Лефортово»
/msk/restaurant/60850/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Ленинская Слобода, 26, стр. 2, ТЦ «Оранж-парк»
/msk/restaurant/60852/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 7-я Кожуховская, 9, ТРК «Мозаика»
/msk/restaurant/60853/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, просп. Андропова, 8, ТРЦ «Мегаполис»
/msk/restaurant/60854/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Б.Черемушкинская, 1, ТРЦ «Рио»
/msk/restaurant/60855/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, просп. Мира, 95, стр. 1
/msk/restaurant/60856/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Дмитровское ш., 163а, ТРЦ «Рио Дмитровка»
/msk/restaurant/60857/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Дмитровское ш., 116д, гипермаркет «Наш»
/msk/restaurant/60858/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 84-й км МКАД, гипермаркет «Ашан Алтуфьево»
/msk/restaurant/60859/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 84-й км МКАД, пересечение с Алтуфьевским ш., ТРЦ «Весна»
/msk/restaurant/60860/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Алтуфьевское ш., 86, корп. 1, ТЦ «Ареал»
/msk/restaurant/60861/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Алтуфьевское ш., 70, ТДК «Маркос-молл»
/msk/restaurant/60862/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Брюсов пер., 2/14, стр. 6
/msk/restaurant/60863/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Ходынский б-р, 4, ТРЦ «Авиапарк»
/msk/restaurant/60864/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Ленинградский просп., 62а, ТК «Галерея Аэропорт»
/msk/restaurant/60865/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Менжинского, 36, стр. 2
/msk/restaurant/60866/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, просп. Мира, 211, ТРЦ «Золотой Вавилон»
/msk/restaurant/60867/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Багратионовский пр., 5, ТРЦ «Филион»
/msk/restaurant/60870/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Ладожская, 4/6, стр. 5
/msk/restaurant/60872/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 1-й Хорошевский пр., 14, корп. 1
/msk/restaurant/60873/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, пл. Тверская Застава, 3
/msk/restaurant/60875/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Миклухо-Маклая, 32а, ТЦ «Капитолий Беляево»
/msk/restaurant/60876/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 87-й км МКАД, ТК «Час пик»
/msk/restaurant/60877/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Люблинская, 153, ТК «Л-153»
/msk/restaurant/60878/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Перерва, 43, корп. 1, ТК «Бум»
/msk/restaurant/60879/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, б-р Дмитрия Донского, 1, ТРЦ «Северное сияние»
/msk/restaurant/60880/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Поляны, 8, ТЦ «Вива»
/msk/restaurant/60881/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Старокачаловская, 5а, ТЦ «Круг»
/msk/restaurant/60882/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Варшавское ш., 87б, ТДЦ «Варшавский»
/msk/restaurant/60883/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Академика Королева, влад. 19
/msk/restaurant/60884/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 1-я Останкинская, 55, ТЦ «ВДНХ»
/msk/restaurant/60885/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Ярославское ш., 54, гипермаркет «Наш»
/msk/restaurant/60886/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Алтуфьевское ш., 8, ТРЦ «Алтуфьевский»
/msk/restaurant/60887/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Сигнальный пр., 17, ТЦ «Парк-хаус Сигнальный»
/msk/restaurant/60888/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Головинское ш., 5, ТЦ «Водный»
/msk/restaurant/60889/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Ленинградское ш., 16а, стр. 4, ТЦ «Метрополис»
/msk/restaurant/60890/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, пл. Ганецкого, 1б
/msk/restaurant/60893/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Бутырская, 84
/msk/restaurant/60896/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Домодедово, Каширское ш., 3а, ТРЦ «Торговый квартал»
/msk/restaurant/60897/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Каширское ш., 53, корп. 1
/msk/restaurant/60899/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Ореховый б-р, 14, корп. 3, ТРЦ «Домодедовский»
/msk/restaurant/60900/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Ореховый б-р, 22а, ТРК «Облака»
/msk/restaurant/60901/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 24-й км МКАД, пересечение с Каширским ш., ТРЦ Vegas
/msk/restaurant/60904/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Ленинский просп., 109, ТРЦ «Рио Ленинский»
/msk/restaurant/60905/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Профсоюзная, 61а, ТЦ «Калужский»
/msk/restaurant/60906/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Каширское ш., 14, ТРЦ «Гудзон»
/msk/restaurant/60907/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Каширское ш., 26, ТРК «Москворечье»
/msk/restaurant/60908/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 2-й Брянский пер., 2
/msk/restaurant/60909/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, пл. Киевского Вокзала, 1, в здании Киевского вокзала, в зале пригородных касс
/msk/restaurant/60911/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Солянский пр., 4/1
/msk/restaurant/60912/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Солянка, 1/2, стр. 2
/msk/restaurant/60913/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, просп. Андропова, 25в, стр. 2
/msk/restaurant/60914/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Краснопрудная, 1
/msk/restaurant/60915/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Бесединское ш., 15, ТЦ «Парк-хаус Братеево»
/msk/restaurant/60916/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, В.Красносельская, 3а, ТДК «Тройка»
/msk/restaurant/60917/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Ярцевская, 19, МФК «Кунцево-плаза»
/msk/restaurant/60918/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Рублевское ш., 62, ТРЦ «Европарк»
/msk/restaurant/60921/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 14-й км МКАД, пересечение с ул. Верхние Поля, ТЦ «Мега Белая Дача»
/msk/restaurant/60922/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 53-й км МКАД, гипермаркет «Ашан Марфино»
/msk/restaurant/60924/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Земляной Вал, 29, в здании Курского вокзала
/msk/restaurant/60925/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Земляной Вал, 33, ТРК «Атриум»
/msk/restaurant/60926/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Земляной Вал, 41/2
/msk/restaurant/60927/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Ленинский просп., 37
/msk/restaurant/60928/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Вавилова, 3, ТРЦ «Гагаринский»
/msk/restaurant/60930/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Тихорецкий б-р, 1, стр. 2а, ТЦ «Люблинское поле»
/msk/restaurant/60932/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Рязанский просп., 2, корп. 2, ТК «Город на Рязанке»
/msk/restaurant/60933/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, пл. Савеловского Вокзала, 2, у платформ Савеловского вокзала
/msk/restaurant/60934/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Шереметьевская, 6, корп. 1, ТРЦ «Райкин-плаза»
/msk/restaurant/60937/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Борисовские Пруды, 26, стр. 2, ТРЦ «Браво»
/msk/restaurant/60939/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Широкая, 13а, ТЦ «Медведковский»
/msk/restaurant/60940/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Мытищи, 91-й км МКАД, пересечение с Осташковским ш., гипермаркет «Ашан Мытищи»
/msk/restaurant/60941/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Мытищи, Мира, 51, ТРЦ «Июнь»
/msk/restaurant/60942/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Дубравная, 34/29, ТРЦ «Ладья»
/msk/restaurant/60943/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 7-й км Пятницкого ш., влад. 2, ТП «Отрада»
/msk/restaurant/60944/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Ярцевская, 25а, ТК «Трамплин»
/msk/restaurant/60945/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Нахимовский просп., 9, корп. 1, стр. 3
/msk/restaurant/60947/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 1-я Владимирская, 37/15
/msk/restaurant/60948/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Профсоюзная, 56, ТЦ «Черемушки»
/msk/restaurant/60949/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Маршала Бирюзова, 32, ТРЦ «Пятая авеню»
/msk/restaurant/60950/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Декабристов, 12, ТК «Золотой Вавилон Отрадное»
/msk/restaurant/60951/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Манежная пл., 1, стр. 2, ТЦ «Охотный Ряд»
/msk/restaurant/60953/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Измайловское ш., 69б
/msk/restaurant/60954/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Измайловское ш., 71а, ТЦ «АСТ»
/msk/restaurant/60956/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Дмитровское ш., 89, ТРЦ XL-1
/msk/restaurant/60957/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Лобненская, 4а, ТЦ «Зигзаг»
/msk/restaurant/60959/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, пл. Рогожская Застава, 1, ТЦ «Рогожка»
/msk/restaurant/60960/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Никольская, 4/5
/msk/restaurant/60961/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Кировоградская, 13а, ТЦ Columbus
/msk/restaurant/60966/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Фестивальная, 2б, ТРЦ «Речной»
/msk/restaurant/60967/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, Правобережная, 1б, ТЦ «Капитолий Ленинградский»
/msk/restaurant/60968/;Крошка-картошка;Фастфуд;До 700 рублей;Русская кухня,Сэндвичи,Кафе,Фастфуд;Москва, 24-й км Ленинградского ш., ТЦ «Мега Химки»
